
229,19,18,34,306
230,20,18,27,306

231,20,18,24,304
232,21,18,26,304
233,22,18,17,304

234,22,18,31,303

235,21,18,12,302
236,22,18,17,302
237,23,18,17,302

238,23,18,36,270

239,23,18,15,264
240,24,18,24,264

241,23,18,18,274

242,22,18,6,297

243,22,18,21,301
244,23,18,6,301

245,23,18,29,305
246,24,18,36,305

247,23,18,35,293
248,24,18,0,293

249,24,18,7,288
250,25,18,7,288

251,25,18,3,304
252,26,18,36,304
253,27,18,31,304
254,28,18,6,304

255,28,18,32,282

256,28,18,2,281
257,29,18,35,281
258,30,18,36,281

259,30,18,14,301

260,30,18,8,320
261,31,18,36,320

262,30,18,10,336
263,31,18,35,336
264,32,18,12,336
265,33,18,31,336

266,29,18,34,319
267,30,18,18,319
268,31,18,10,319

269,30,18,4,330

270,30,18,33,321

271,28,18,28,314
272,29,18,36,314
273,30,18,8,314

274,29,18,22,321
275,30,18,4,321

276,26,18,26,302

277,26,18,5,300
278,27,18,8,300

279,25,18,19,287
280,26,18,5,287
281,27,18,28,287

282,27,18,30,289

283,27,18,25,266

284,25,18,24,256
285,26,18,33,256

286,23,18,2,289
287,24,18,19,289

288,24,18,17,284
289,25,18,4,284
290,26,18,18,284
291,27,18,10,284
292,28,18,25,284
293,29,18,22,284

294,29,18,1,314

295,29,18,21,327
296,30,18,17,327
297,31,18,33,327

298,26,18,14,349

299,23,18,16,359
300,24,18,17,359

301,23,18,3,364
302,24,18,24,364
303,25,18,10,364

304,24,18,7,362

305,24,18,9,381

306,24,18,6,405
307,25,18,1,405

308,22,18,20,397

309,22,18,29,387

310,21,18,15,376

311,21,18,2,392

312,20,18,36,381

313,20,18,28,375
314,21,18,0,375
315,22,18,7,375

316,21,18,23,373

317,20,18,8,398

318,20,18,25,387
319,21,18,3,387
320,22,18,0,387

321,22,18,11,392
322,23,18,23,392

323,23,18,12,397
324,24,18,12,397

325,23,18,22,399
326,24,18,29,399
327,25,18,22,399
328,26,18,15,399
329,27,18,15,399
330,28,18,23,399
331,29,18,2,399

332,29,18,24,385
333,30,18,15,385

334,29,18,16,378
335,30,18,23,378

336,30,18,31,353

337,30,18,33,321

338,30,18,27,304

339,27,18,13,327
340,28,18,27,327

341,28,18,30,325
342,29,18,15,325
343,30,18,31,325

344,29,18,9,323
345,30,18,33,323
346,31,18,16,323

347,30,18,1,330

348,30,18,18,337
349,31,18,24,337
350,32,18,3,337
351,33,18,18,337

352,31,18,6,342

353,29,18,7,347

354,28,18,26,350

355,28,18,36,336

356,25,18,5,333
357,26,18,5,333
358,27,18,36,333
359,28,18,30,333

360,25,18,19,337
361,26,18,36,337

362,23,18,22,328

363,23,18,28,327
364,24,18,6,327
365,25,18,7,327

366,24,18,27,315
367,25,18,27,315

368,25,18,13,333
369,26,18,7,333
370,27,18,22,333

371,27,18,4,338
372,28,18,6,338
373,29,18,24,338
374,30,18,26,338

375,30,18,17,354

376,30,18,29,341
377,31,18,13,341

378,31,18,12,330

379,29,18,1,332

380,29,18,9,341
381,30,18,4,341
382,31,18,17,341
383,32,18,26,341
384,33,18,36,341

385,28,18,3,343
386,29,18,0,343
387,30,18,6,343

388,29,18,5,368
389,30,18,27,368
390,31,18,7,368

391,31,18,30,357

392,29,18,10,375

393,23,18,16,381

394,21,18,15,390
395,22,18,6,390

396,20,18,33,386

397,20,18,25,374
398,21,18,10,374

399,21,18,14,372
400,22,18,25,372

401,22,18,11,362
402,23,18,3,362

403,23,18,8,363
404,24,18,30,363

405,24,18,32,335
406,25,18,11,335

407,25,18,22,330
408,26,18,32,330
409,27,18,15,330
410,28,18,33,330
411,29,18,10,330
412,30,18,32,330
413,31,18,5,330
414,32,18,33,330

415,32,18,12,344

416,32,18,13,367

417,28,18,36,358
418,29,18,22,358

419,29,18,21,344
420,30,18,25,344
421,31,18,14,344
422,32,18,11,344
423,33,18,25,344
424,34,18,25,344

425,32,18,23,337
426,33,18,21,337
427,34,18,10,337

428,33,18,7,336
429,34,18,12,336

430,28,18,1,338

431,28,18,16,330

432,28,18,18,342
433,29,18,16,342

434,25,18,26,331

435,23,18,34,329
436,24,18,12,329

437,24,18,8,326
438,25,18,26,326

439,25,18,5,354

440,24,18,19,348

441,24,18,20,374
442,25,18,10,374

443,25,18,31,365
444,26,18,10,365
445,27,18,19,365

446,25,18,6,373
447,26,18,1,373
448,27,18,5,373
449,28,18,25,373

450,28,18,24,360

451,26,18,13,370
452,27,18,24,370

453,27,18,15,376
454,28,18,10,376
455,29,18,26,376

456,28,18,9,374
457,29,18,8,374

458,26,18,21,371

459,26,18,30,357

460,25,18,3,388
461,26,18,25,388

462,26,18,28,372
463,27,18,0,372

464,23,18,16,366
465,24,18,19,366
466,25,18,31,366
467,26,18,24,366

468,22,18,14,358
469,23,18,31,358
470,24,18,25,358

471,24,18,22,337

472,24,18,35,307

473,22,18,2,318

474,21,18,29,304

475,21,18,1,313
476,22,18,30,313

477,22,18,10,329

478,22,18,34,304

479,22,18,17,295
480,23,18,30,295
481,24,18,21,295

482,22,18,13,285
483,23,18,31,285
484,24,18,2,285

485,23,18,12,301

486,22,18,3,314

487,22,18,27,306

488,21,18,4,326

489,21,18,9,331
490,22,18,25,331

491,20,18,16,337

492,20,18,6,366

493,19,18,20,385
494,20,18,21,385
495,21,18,25,385

496,21,18,19,367
497,22,18,19,367
498,23,18,6,367

499,22,18,18,359
500,23,18,27,359

501,23,18,5,388

502,23,18,10,395
503,24,18,5,395
504,25,18,3,395
505,26,18,27,395

506,26,18,1,424

507,25,18,34,403
508,26,18,0,403
509,27,18,27,403

510,27,18,8,426

511,27,18,28,400
512,28,18,4,400

513,28,18,30,382
514,29,18,9,382

515,24,18,36,362

516,23,18,22,350
517,24,18,25,350

518,24,18,35,336
519,25,18,4,336
520,26,18,5,336
521,27,18,1,336
522,28,18,28,336

523,26,18,12,343

524,26,18,32,317
525,27,18,25,317

526,27,18,31,304
527,28,18,8,304
528,29,18,1,304
529,30,18,32,304
530,31,18,30,304
531,32,18,35,304

532,30,18,24,290
533,31,18,36,290

534,30,18,18,275

535,28,18,14,295
536,29,18,9,295

537,28,18,33,289

538,22,18,10,301

539,20,18,26,279

540,20,18,15,269
541,21,18,15,269

542,20,18,5,292

543,20,18,22,282
544,21,18,0,282

545,20,18,13,294
546,21,18,31,294
547,22,18,5,294
548,23,18,1,294

549,22,18,4,298

550,21,18,11,319
551,22,18,0,319

552,22,18,25,324

553,22,18,27,332

554,22,18,19,337

555,22,18,2,371
556,23,18,10,371
557,24,18,2,371
558,25,18,5,371

559,25,18,21,368

560,25,18,29,353
561,26,18,19,353
562,27,18,21,353

563,27,18,3,359

564,27,18,16,376
565,28,18,1,376

566,27,18,35,367

567,26,18,36,346

568,25,18,28,340

569,24,18,23,330

570,24,18,7,354

571,22,18,32,326
572,23,18,11,326
573,24,18,21,326

574,22,18,15,336
575,23,18,2,336

576,23,18,33,330
577,24,18,36,330

578,22,18,14,326
579,23,18,28,326

580,22,18,22,309
581,23,18,11,309
582,24,18,0,309

583,23,18,27,311
584,24,18,35,311
585,25,18,15,311

586,25,18,30,300

587,24,18,25,278

588,24,18,9,285
589,25,18,2,285
590,26,18,0,285

591,26,18,16,270
592,27,18,33,270

593,24,18,26,267

594,24,18,4,270

595,24,18,19,283
596,25,18,14,283

597,24,18,3,301
598,25,18,3,301
599,26,18,3,301

600,23,18,6,331
601,24,18,33,331
602,25,18,0,331

603,24,18,13,346

604,24,18,31,337
605,25,18,9,337

606,25,18,23,325

607,24,18,34,318
608,25,18,2,318
609,26,18,16,318
610,27,18,0,318
611,28,18,15,318

612,28,18,10,343
613,29,18,4,343
614,30,18,16,343
615,31,18,6,343

616,30,18,24,349
617,31,18,2,349
618,32,18,3,349

619,32,18,30,344
620,33,18,14,344

621,28,18,25,345

622,27,18,5,359
623,28,18,14,359

624,23,18,36,356
625,24,18,2,356
626,25,18,25,356
627,26,18,6,356
628,27,18,31,356
629,28,18,23,356
630,29,18,16,356

631,28,18,32,337
632,29,18,0,337

633,28,18,33,313

634,27,18,9,338
635,28,18,23,338

636,25,18,7,346
637,26,18,32,346

638,26,18,34,322
639,27,18,6,322
640,28,18,4,322
641,29,18,30,322

642,26,18,20,336

643,25,18,19,320

644,22,18,24,301

645,22,18,26,289
646,23,18,19,289
647,24,18,16,289
648,25,18,31,289
649,26,18,26,289
650,27,18,7,289

651,27,18,35,290
652,28,18,4,290

653,28,18,5,287
654,29,18,31,287

655,29,18,1,311
656,30,18,9,311

657,24,18,2,342

658,23,18,36,329
659,24,18,2,329
660,25,18,4,329

661,24,18,23,338
662,25,18,19,338
663,26,18,6,338

664,26,18,27,345

665,24,18,14,361

666,24,18,17,354
667,25,18,26,354

668,24,18,25,353
669,25,18,19,353
670,26,18,1,353
671,27,18,19,353
672,28,18,16,353

673,23,18,33,327

674,23,18,21,341

675,22,18,12,334

676,22,18,29,336

677,21,18,31,314

678,20,18,3,347
679,21,18,23,347
680,22,18,12,347
681,23,18,27,347

682,23,18,9,340
683,24,18,16,340
684,25,18,14,340
685,26,18,26,340
686,27,18,29,340
687,28,18,17,340
688,29,18,0,340

689,29,18,8,336
690,30,18,17,336
691,31,18,23,336
692,32,18,14,336
693,33,18,26,336
694,34,18,29,336

695,32,18,32,310

696,28,18,13,322

697,27,18,25,298
698,28,18,14,298
699,29,18,27,298
700,30,18,13,298

701,30,18,28,289

702,29,18,34,288
703,30,18,8,288

704,30,18,36,273
705,31,18,16,273

706,29,18,11,293
707,30,18,32,293
708,31,18,28,293
709,32,18,8,293
710,33,18,14,293
711,34,18,12,293
712,35,18,13,293
713,36,18,17,293
714,37,18,27,293

715,37,18,18,278
716,38,18,25,278

717,35,18,22,265
718,36,18,28,265
719,37,18,0,265
720,38,18,32,265

721,30,18,6,282
722,31,18,6,282
723,32,18,17,282
724,33,18,0,282
725,34,18,13,282
726,35,18,26,282
727,36,18,13,282

728,34,18,20,301

729,27,18,7,328
730,28,18,20,328
731,29,18,22,328

732,28,18,23,341
733,29,18,13,341
734,30,18,13,341
735,31,18,7,341
736,32,18,16,341
737,33,18,17,341
738,34,18,18,341
739,35,18,27,341
740,36,18,28,341

741,35,18,15,337

742,33,18,34,311

743,33,18,2,323
744,34,18,15,323

745,34,18,19,316

746,30,18,1,340
747,31,18,13,340
748,32,18,2,340

749,29,18,10,362
750,30,18,27,362

751,29,18,24,344

752,26,18,35,335
753,27,18,1,335

754,24,18,14,331
755,25,18,2,331

756,25,18,12,341
757,26,18,13,341

758,26,18,3,361
759,27,18,24,361
760,28,18,0,361

761,26,18,29,339

762,26,18,11,344

763,26,18,4,357
764,27,18,10,357
765,28,18,13,357

766,28,18,17,358

767,27,18,26,360

768,26,18,36,358
769,27,18,36,358

770,26,18,31,342

771,26,18,30,331

772,22,18,32,326
773,23,18,30,326

774,22,18,9,352

775,22,18,22,331
776,23,18,29,331
777,24,18,26,331
778,25,18,32,331

779,25,18,18,327

780,25,18,34,295
781,26,18,13,295

782,26,18,7,300
783,27,18,36,300

784,26,18,27,276
785,27,18,4,276

786,27,18,20,290

787,25,18,6,295

788,24,18,19,286
789,25,18,6,286
790,26,18,19,286
791,27,18,17,286

792,22,18,35,282
793,23,18,29,282
794,24,18,26,282

795,22,18,2,310

796,22,18,5,314
797,23,18,0,314
798,24,18,22,314

799,21,18,28,318
800,22,18,13,318

801,22,18,23,313

802,22,18,14,333

803,21,18,3,337
804,22,18,3,337
805,23,18,20,337
806,24,18,19,337
807,25,18,5,337
808,26,18,28,337

809,26,18,9,364
810,27,18,20,364
811,28,18,5,364

812,28,18,31,360
813,29,18,3,360

814,29,18,18,346

815,26,18,10,342
816,27,18,18,342
817,28,18,9,342
818,29,18,10,342

819,28,18,16,343
820,29,18,18,343

821,29,18,21,357
822,30,18,5,357

823,30,18,4,382
824,31,18,3,382
825,32,18,31,382

826,32,18,24,384
827,33,18,10,384
828,34,18,10,384
829,35,18,22,384
830,36,18,4,384
831,37,18,22,384

832,37,18,15,371
833,38,18,15,371
834,39,18,3,371
835,40,18,0,371
836,41,18,16,371

837,37,18,35,349
838,38,18,16,349
839,39,18,18,349
840,40,18,16,349
841,41,18,19,349
842,42,18,15,349

843,42,18,11,361

844,42,18,17,358
845,43,18,20,358
846,44,18,10,358
847,45,18,4,358

848,40,18,29,357

849,32,18,7,359

850,29,18,12,368

851,29,18,27,346

852,27,18,9,368
853,28,18,29,368

854,28,18,14,378
855,29,18,19,378
856,30,18,4,378
857,31,18,15,378

858,27,18,21,379
859,28,18,4,379

860,26,18,34,348
861,27,18,19,348

862,25,18,28,355

863,24,18,22,351
864,25,18,22,351
865,26,18,28,351

866,26,18,33,334

867,24,18,23,322

868,24,18,25,314
869,25,18,34,314

870,25,18,32,292
871,26,18,27,292

872,26,18,35,267
873,27,18,33,267

874,25,18,18,256
875,26,18,4,256

876,26,18,2,266

877,25,18,7,268

878,25,18,24,273

879,25,18,36,251
880,26,18,21,251
881,27,18,7,251
882,28,18,36,251

883,26,18,5,261
884,27,18,36,261
885,28,18,19,261

886,22,18,3,280
887,23,18,36,280

888,23,18,20,298

889,22,18,26,295

890,22,18,23,297
891,23,18,7,297
892,24,18,3,297
893,25,18,0,297
894,26,18,32,297
895,27,18,36,297

896,27,18,8,323
897,28,18,21,323

898,27,18,16,334

899,27,18,28,341

900,27,18,11,363
901,28,18,0,363

902,28,18,12,369
903,29,18,4,369
904,30,18,32,369
905,31,18,36,369

906,30,18,1,370
907,31,18,4,370

908,30,18,18,376
909,31,18,23,376

910,27,18,22,359

911,26,18,9,369

912,24,18,31,348

913,24,18,15,359

914,23,18,5,361
915,24,18,16,361
916,25,18,4,361

917,25,18,24,340

918,22,18,20,338
919,23,18,20,338

920,23,18,7,352

921,22,18,25,355
922,23,18,12,355
923,24,18,23,355
924,25,18,7,355

925,25,18,13,353
926,26,18,9,353

927,23,18,8,377

928,23,18,21,392

929,23,18,27,366
930,24,18,27,366

931,23,18,17,367

932,22,18,32,357

933,21,18,26,362
934,22,18,25,362

935,22,18,35,342
936,23,18,23,342

937,23,18,30,317
938,24,18,21,317
939,25,18,35,317
940,26,18,30,317

941,26,18,2,331

942,26,18,31,304

943,26,18,14,314

944,25,18,29,295

945,23,18,15,292

946,22,18,6,293

947,22,18,24,282

948,22,18,19,272

949,22,18,12,268

950,20,18,11,284

951,20,18,7,294

952,20,18,22,304
953,21,18,29,304
954,22,18,12,304

955,22,18,16,314

956,22,18,26,313
957,23,18,6,313
958,24,18,23,313
959,25,18,30,313

960,22,18,34,300

961,22,18,13,322
962,23,18,23,322

963,22,18,1,323
964,23,18,14,323

965,23,18,17,337
966,24,18,1,337

967,22,18,4,348
968,23,18,30,348

969,22,18,25,347

970,22,18,36,330
971,23,18,12,330
972,24,18,12,330
973,25,18,36,330

974,24,18,8,333
975,25,18,23,333

976,25,18,28,312

977,25,18,19,315
978,26,18,6,315

979,26,18,20,334

980,25,18,35,315

981,25,18,32,309
982,26,18,17,309

983,23,18,29,314

984,23,18,2,325

985,21,18,24,315

986,20,18,3,313
987,21,18,29,313
988,22,18,19,313
989,23,18,6,313
990,24,18,36,313
991,25,18,2,313

992,25,18,16,301

993,25,18,22,309

994,25,18,9,325

995,23,18,7,330

996,22,18,26,312
997,23,18,3,312
998,24,18,29,312
999,25,18,6,312
1000,26,18,35,312
1001,27,18,16,312
1002,28,18,16,312

1003,28,18,4,331
1004,29,18,24,331

1005,29,18,21,338

1006,27,18,23,325

1007,26,18,25,332
1008,27,18,4,332

1009,27,18,8,341

1010,22,18,12,348
1011,23,18,26,348
1012,24,18,9,348
1013,25,18,22,348

1014,24,18,1,383

1015,24,18,19,366

1016,21,18,14,359

1017,20,18,20,352
1018,21,18,4,352
1019,22,18,19,352

1020,22,18,13,368

1021,22,18,18,356
1022,23,18,1,356

1023,23,18,2,389
1024,24,18,24,389

1025,23,18,15,390

1026,21,18,29,382

1027,21,18,27,378

1028,21,18,5,398
1029,22,18,22,398

1030,21,18,16,390
1031,22,18,24,390

1032,22,18,3,399

1033,22,18,28,397
1034,23,18,16,397
1035,24,18,24,397

1036,24,18,30,376
1037,25,18,28,376

1038,22,18,36,354
1039,23,18,27,354

1040,23,18,32,332

1041,23,18,12,324

1042,23,18,26,317
1043,24,18,26,317
1044,25,18,29,317

1045,25,18,35,295

1046,25,18,8,305

1047,25,18,23,283

1048,25,18,1,284
1049,26,18,28,284

1050,25,18,7,292
1051,26,18,1,292

1052,24,18,21,276

1053,24,18,31,267
1054,25,18,3,267
1055,26,18,7,267
1056,27,18,36,267
1057,28,18,7,267
1058,29,18,7,267
1059,30,18,8,267

1060,26,18,13,270
1061,27,18,12,270

1062,27,18,15,279
1063,28,18,29,279

1064,28,18,34,275
1065,29,18,35,275

1066,27,18,22,280

1067,27,18,18,294

1068,25,18,16,304

1069,22,18,5,322

1070,21,18,30,320
1071,22,18,3,320

1072,21,18,10,311

1073,21,18,32,300
1074,22,18,12,300

1075,22,18,25,306

1076,20,18,26,316
1077,21,18,25,316

1078,20,18,36,287

1079,20,18,11,284

1080,20,18,20,287
1081,21,18,12,287

1082,20,18,23,279
1083,21,18,3,279

1084,21,18,6,302
1085,22,18,6,302
1086,23,18,3,302

1087,23,18,21,315
1088,24,18,21,315
1089,25,18,5,315

1090,25,18,34,316
1091,26,18,20,316
1092,27,18,22,316

1093,26,18,27,307

1094,26,18,15,308

1095,25,18,1,337

1096,24,18,8,339
1097,25,18,23,339
1098,26,18,8,339
1099,27,18,3,339
1100,28,18,25,339
1101,29,18,26,339
1102,30,18,5,339

1103,30,18,18,353

1104,26,18,13,376

1105,26,18,19,368
1106,27,18,3,368
1107,28,18,0,368
1108,29,18,5,368

1109,28,18,10,370

1110,25,18,30,346

1111,23,18,35,332

1112,22,18,28,338
1113,23,18,19,338

1114,23,18,11,337

1115,23,18,29,330
1116,24,18,10,330
1117,25,18,26,330
1118,26,18,15,330
1119,27,18,15,330

1120,27,18,2,355

1121,26,18,34,322

1122,25,18,7,338

1123,25,18,4,342

1124,24,18,1,366

1125,22,18,27,357

1126,22,18,16,354

1127,21,18,32,325
1128,22,18,5,325
1129,23,18,7,325
1130,24,18,11,325

1131,21,18,17,338
1132,22,18,2,338
1133,23,18,4,338
1134,24,18,35,338
1135,25,18,28,338
1136,26,18,19,338
1137,27,18,19,338

1138,23,18,31,336

1139,23,18,6,340

1140,23,18,20,356
1141,24,18,32,356

1142,23,18,14,357
1143,24,18,7,357

1144,23,18,9,382

1145,21,18,26,357
1146,22,18,17,357
1147,23,18,16,357
1148,24,18,11,357

1149,24,18,13,371

1150,22,18,3,373

1151,19,18,30,345
1152,20,18,17,345

1153,20,18,33,316
1154,21,18,3,316

1155,21,18,15,336

1156,21,18,12,352

1157,20,18,21,350
1158,21,18,26,350
1159,22,18,0,350
1160,23,18,17,350

1161,23,18,2,379

1162,23,18,4,381
1163,24,18,12,381

1164,24,18,6,385
1165,25,18,3,385
1166,26,18,0,385

1167,26,18,28,389

1168,26,18,36,367
1169,27,18,21,367
1170,28,18,7,367

1171,27,18,18,358
1172,28,18,18,358

1173,26,18,10,364

1174,26,18,9,366
1175,27,18,30,366

1176,27,18,27,352

1177,24,18,1,384
1178,25,18,12,384
1179,26,18,10,384
1180,27,18,21,384

1181,26,18,25,374
1182,27,18,4,374
1183,28,18,7,374

1184,26,18,5,395

1185,25,18,14,398
1186,26,18,36,398
1187,27,18,18,398
1188,28,18,2,398
1189,29,18,10,398
1190,30,18,10,398
1191,31,18,10,398

1192,28,18,15,389
1193,29,18,3,389

1194,27,18,16,401
1195,28,18,18,401
1196,29,18,2,401

1197,23,18,32,378
1198,24,18,1,378
1199,25,18,16,378

1200,25,18,17,391

1201,25,18,23,395

1202,24,18,30,377

1203,23,18,28,370
1204,24,18,36,370

1205,24,18,12,383
1206,25,18,28,383
1207,26,18,23,383

1208,26,18,9,378
1209,27,18,10,378
1210,28,18,15,378
1211,29,18,15,378

1212,29,18,24,361

1213,29,18,29,337

1214,29,18,11,340
1215,30,18,1,340
1216,31,18,2,340
1217,32,18,9,340
1218,33,18,18,340

1219,26,18,20,333
1220,27,18,16,333

1221,24,18,7,358

1222,22,18,19,356

1223,21,18,4,382

1224,20,18,34,384

1225,20,18,13,383

1226,20,18,17,394

1227,20,18,35,382

1228,19,18,8,384

1229,18,18,31,368

1230,18,18,30,362

1231,18,18,5,386

1232,18,18,33,364

1233,18,18,10,355

1234,18,18,21,336

1235,18,18,11,334

1236,18,18,25,327
1237,19,18,7,327

1238,19,18,1,336

1239,19,18,26,326
1240,20,18,34,326

1241,19,18,3,342

1242,19,18,29,317
1243,20,18,33,317
1244,21,18,3,317

1245,20,18,20,320
1246,21,18,7,320
1247,22,18,10,320

1248,22,18,32,305
1249,23,18,32,305
1250,24,18,29,305
1251,25,18,32,305
1252,26,18,21,305

1253,26,18,36,304

1254,26,18,6,306

1255,26,18,24,313

1256,26,18,18,325

1257,26,18,4,326
1258,27,18,33,326

1259,24,18,31,306
1260,25,18,20,306
1261,26,18,20,306
1262,27,18,0,306

1263,27,18,13,318

1264,26,18,15,304

1265,26,18,25,305

1266,26,18,1,338
1267,27,18,36,338

1268,24,18,22,319

1269,23,18,17,309
1270,24,18,22,309
1271,25,18,17,309
1272,26,18,6,309
1273,27,18,17,309
1274,28,18,4,309

1275,28,18,34,285

1276,26,18,19,295

1277,26,18,5,322
1278,27,18,4,322

1279,27,18,8,335
1280,28,18,17,335
1281,29,18,19,335

1282,27,18,2,357

1283,27,18,35,340

1284,26,18,12,361

1285,26,18,33,359

1286,25,18,26,343

1287,24,18,29,327

1288,24,18,28,314

1289,24,18,24,315
1290,25,18,12,315
1291,26,18,12,315

1292,26,18,18,298

1293,26,18,32,302

1294,24,18,27,297

1295,23,18,14,289
1296,24,18,27,289
1297,25,18,34,289

1298,21,18,11,283

1299,21,18,20,277
1300,22,18,34,277
1301,23,18,2,277
1302,24,18,27,277

1303,24,18,15,270

1304,24,18,13,274
1305,25,18,27,274
1306,26,18,12,274

1307,26,18,4,289
1308,27,18,11,289

1309,26,18,30,294
1310,27,18,4,294
1311,28,18,27,294
1312,29,18,4,294
1313,30,18,12,294
1314,31,18,15,294

1315,30,18,6,321

1316,30,18,5,342
1317,31,18,24,342

1318,31,18,31,340
1319,32,18,2,340

1320,32,18,1,367

1321,29,18,8,377

1322,29,18,18,391
1323,30,18,34,391

1324,29,18,9,396

1325,26,18,33,373
1326,27,18,24,373
1327,28,18,31,373
1328,29,18,30,373
1329,30,18,4,373
1330,31,18,24,373
1331,32,18,2,373

1332,28,18,21,365
1333,29,18,21,365

1334,26,18,20,366

