
1,1,35,20,646
2,2,34,7,639
3,3,33,32,607
4,4,32,8,599
5,5,32,20,599
6,6,31,1,598
7,7,30,26,572
8,8,30,1,572
9,9,29,19,553
10,10,29,26,553
11,11,28,9,544
12,12,27,14,530
13,13,26,33,497
14,14,25,30,467
15,15,25,19,467
16,16,24,24,443
17,17,24,19,443
18,18,23,21,422
19,19,22,34,388
20,20,21,18,370
21,21,20,10,360
22,22,19,5,355
23,23,19,30,355
24,24,18,6,349
25,25,18,20,349
26,24,18,27,329
27,24,18,29,332
28,25,18,5,332
29,25,18,22,318
30,26,18,30,318
31,27,18,9,318
32,24,18,31,288
33,25,18,0,288
34,24,18,15,299
35,23,18,26,287
36,24,18,9,287
37,24,18,2,318
38,22,18,7,335
39,23,18,22,335
40,24,18,9,335
41,25,18,26,335
42,26,18,22,335
43,26,18,14,340
44,26,18,11,350
45,27,18,20,350
46,27,18,17,367
47,27,18,28,357
48,28,18,26,357
49,29,18,30,357
50,30,18,22,357
51,30,18,35,332
52,28,18,25,313
53,29,18,11,313
54,28,18,13,327
55,29,18,5,327
56,29,18,12,344
57,25,18,19,356
58,26,18,9,356
59,25,18,1,370
60,23,18,23,349
61,23,18,18,338
62,19,18,8,344
63,18,18,32,322
64,19,18,0,322
65,19,18,34,305
66,20,18,30,305
67,21,18,28,305
68,20,18,24,307
69,21,18,12,307
70,22,18,5,307
71,21,18,7,322
72,21,18,22,335
73,22,18,23,335
74,23,18,5,335
75,23,18,33,327
76,24,18,34,327
77,24,18,31,307
78,25,18,0,307
79,25,18,25,295
80,26,18,9,295
81,24,18,16,298
82,25,18,30,298
83,24,18,14,285
84,25,18,32,285
85,24,18,17,286
86,25,18,12,286
87,25,18,35,259
88,26,18,31,259
89,22,18,36,251
90,23,18,16,251
91,23,18,6,269
92,21,18,26,250
93,21,18,7,265
94,22,18,26,265
95,22,18,11,277
96,22,18,21,261
97,22,18,29,265
98,23,18,9,265
99,24,18,17,265
100,24,18,4,295
101,22,18,33,287
102,23,18,21,287
103,21,18,20,307
104,21,18,27,294
105,21,18,34,292
106,22,18,6,292
107,23,18,17,292
108,22,18,5,299
109,22,18,10,324
110,23,18,0,324
111,24,18,9,324
112,25,18,27,324
113,25,18,32,323
114,25,18,13,346
115,25,18,28,334
116,26,18,13,334
117,24,18,14,327
118,24,18,2,351
119,25,18,13,351
120,26,18,21,351
121,27,18,11,351
122,28,18,34,351
123,29,18,34,351
124,30,18,27,351
125,28,18,26,354
126,29,18,27,354
127,27,18,29,329
128,27,18,30,332
129,28,18,0,332
130,27,18,33,309
131,28,18,28,309
132,26,18,19,296
133,27,18,21,296
134,28,18,21,296
135,28,18,20,303
136,29,18,11,303
137,29,18,3,305
138,30,18,30,305
139,31,18,3,305
140,32,18,3,305
141,32,18,18,297
142,31,18,23,283
143,32,18,0,283
144,31,18,5,310
145,32,18,20,310
146,29,18,6,318
147,30,18,2,318
148,31,18,30,318
149,30,18,22,309
150,31,18,28,309
151,28,18,9,334
152,29,18,22,334
153,30,18,28,334
154,31,18,11,334
155,30,18,10,350
156,31,18,0,350
157,31,18,14,363
158,32,18,22,363
159,32,18,8,384
160,33,18,30,384
161,31,18,26,391
162,30,18,12,398
163,29,18,13,406
164,30,18,6,406
165,31,18,2,406
166,32,18,5,406
167,33,18,2,406
168,28,18,17,392
169,28,18,36,374
170,29,18,5,374
