
1,1,35,3,653
2,2,34,9,644
3,3,33,28,616
4,4,32,2,614
5,5,31,4,610
6,6,30,18,592
7,7,29,8,584
8,8,28,19,565
9,9,27,1,564
10,10,27,4,564
11,11,26,14,550
12,12,25,26,524
13,13,24,32,492
14,14,23,20,482
15,15,23,3,482
16,16,22,33,449
17,17,21,6,443
18,18,21,19,443
19,19,20,15,428
20,20,19,31,397
21,21,18,25,372
22,20,18,13,368
23,20,18,36,360
24,20,18,11,351
25,19,18,16,353
26,20,18,14,353
27,21,18,8,353
28,22,18,8,353
29,20,18,29,325
30,20,18,10,319
31,19,18,12,333
32,20,18,3,333
33,21,18,29,333
34,22,18,19,333
35,22,18,22,343
36,23,18,13,343
37,24,18,3,343
38,24,18,24,329
39,25,18,6,329
40,24,18,20,352
41,25,18,0,352
42,26,18,25,352
43,24,18,21,346
44,25,18,31,346
45,26,18,25,346
46,23,18,23,359
47,24,18,21,359
48,25,18,13,359
49,26,18,3,359
50,26,18,9,361
51,27,18,19,361
52,28,18,9,361
53,29,18,16,361
54,28,18,15,360
55,27,18,14,354
56,28,18,19,354
57,27,18,17,347
58,27,18,8,351
59,28,18,23,351
60,29,18,3,351
61,30,18,22,351
62,31,18,29,351
63,32,18,14,351
64,33,18,17,351
65,34,18,24,351
66,35,18,3,351
67,28,18,26,331
68,28,18,12,329
69,25,18,1,359
70,26,18,22,359
71,26,18,5,379
72,27,18,15,379
73,26,18,27,373
74,26,18,34,352
75,27,18,26,352
76,24,18,4,357
77,25,18,27,357
78,25,18,2,371
79,23,18,25,365
80,24,18,2,365
81,23,18,35,338
82,24,18,15,338
83,24,18,20,351
84,22,18,6,374
85,22,18,28,360
86,22,18,21,356
87,23,18,0,356
88,23,18,11,369
89,23,18,14,358
90,22,18,3,367
91,23,18,35,367
92,23,18,29,339
93,23,18,32,329
94,24,18,26,329
95,24,18,31,303
96,25,18,32,303
97,26,18,3,303
98,24,18,33,304
99,23,18,23,285
100,23,18,36,276
101,22,18,13,288
102,23,18,2,288
103,21,18,9,294
104,22,18,13,294
105,23,18,13,294
106,23,18,24,280
107,23,18,10,276
108,23,18,8,296
109,23,18,4,313
110,22,18,18,306
111,23,18,18,306
112,24,18,10,306
113,24,18,7,313
114,25,18,7,313
115,24,18,15,333
116,24,18,25,337
117,23,18,11,352
118,23,18,21,362
119,23,18,16,378
120,23,18,1,380
121,24,18,25,380
122,25,18,7,380
123,25,18,35,378
124,25,18,33,368
125,25,18,22,382
126,24,18,36,348
127,24,18,31,326
128,25,18,4,326
129,26,18,35,326
130,27,18,35,326
131,28,18,22,326
132,27,18,26,313
133,27,18,19,318
134,28,18,1,318
135,27,18,13,313
136,25,18,8,323
137,26,18,26,323
138,27,18,26,323
139,28,18,36,323
140,29,18,0,323
141,29,18,28,305
142,27,18,30,290
143,26,18,9,292
144,27,18,28,292
145,28,18,9,292
146,28,18,2,311
147,28,18,34,293
148,27,18,11,307
149,28,18,33,307
150,29,18,36,307
151,29,18,29,285
152,30,18,34,285
153,31,18,8,285
154,32,18,11,285
155,28,18,24,292
156,29,18,13,292
157,29,18,27,269
158,28,18,7,297
159,29,18,8,297
160,30,18,24,297
161,30,18,35,284
162,31,18,19,284
163,32,18,33,284
164,30,18,12,273
165,27,18,14,285
166,24,18,10,305
167,25,18,35,305
168,26,18,12,305
169,27,18,9,305
170,26,18,1,332
171,27,18,2,332
172,28,18,7,332
173,29,18,7,332
174,24,18,25,343
175,24,18,26,346
176,25,18,13,346
177,26,18,13,346
178,27,18,2,346
179,27,18,23,357
180,26,18,16,352
181,27,18,1,352
182,28,18,0,352
183,26,18,31,348
184,25,18,34,322
185,26,18,14,322
186,27,18,19,322
187,28,18,25,322
188,29,18,9,322
189,29,18,28,318
190,30,18,9,318
191,28,18,11,340
192,26,18,20,340
193,27,18,31,340
194,28,18,11,340
195,29,18,13,340
196,29,18,33,342
197,30,18,28,342
198,31,18,7,342
199,31,18,24,330
200,32,18,31,330
201,26,18,35,321
202,27,18,33,321
203,25,18,10,313
204,25,18,32,304
205,26,18,0,304
206,26,18,22,298
207,27,18,0,298
208,28,18,19,298
209,29,18,25,298
210,29,18,3,296
211,27,18,27,303
212,27,18,21,296
213,23,18,15,290
214,22,18,26,274
215,23,18,15,274
216,22,18,17,268
217,23,18,21,268
218,23,18,12,269
219,24,18,28,269
220,22,18,34,242
221,23,18,19,242
222,24,18,19,242
223,24,18,20,256
224,25,18,25,256
225,26,18,31,256
226,27,18,0,256
227,28,18,10,256
228,29,18,26,256
229,30,18,0,256
230,29,18,14,277
231,29,18,7,303
232,30,18,12,303
233,29,18,8,327
234,28,18,16,333
235,25,18,36,300
236,26,18,7,300
237,27,18,25,300
238,27,18,30,297
239,28,18,30,297
240,29,18,26,297
241,30,18,25,297
242,27,18,23,289
243,27,18,18,288
244,27,18,13,296
245,26,18,35,289
246,27,18,10,289
247,28,18,25,289
248,28,18,11,312
249,27,18,3,328
250,27,18,29,309
251,28,18,31,309
252,29,18,25,309
253,30,18,8,309
254,24,18,32,291
255,23,18,2,301
256,22,18,22,295
257,23,18,29,295
258,24,18,8,295
259,24,18,33,298
260,25,18,8,298
261,26,18,31,298
262,27,18,11,298
263,28,18,31,298
264,29,18,11,298
265,30,18,33,298
266,31,18,18,298
267,31,18,6,299
268,29,18,34,295
269,29,18,5,316
270,28,18,15,324
271,29,18,33,324
272,30,18,29,324
273,31,18,33,324
274,32,18,33,324
275,33,18,11,324
276,32,18,9,328
277,32,18,28,335
278,33,18,0,335
279,34,18,8,335
280,34,18,27,318
281,35,18,2,318
282,36,18,34,318
283,34,18,19,302
284,35,18,5,302
285,36,18,25,302
286,37,18,28,302
287,38,18,6,302
288,39,18,2,302
289,40,18,19,302
290,36,18,10,324
291,35,18,23,323
292,36,18,6,323
293,30,18,26,328
294,31,18,15,328
295,29,18,30,316
296,24,18,17,328
297,23,18,3,358
298,23,18,22,347
299,23,18,33,323
300,21,18,4,327
301,21,18,32,322
302,22,18,30,322
303,23,18,3,322
304,22,18,20,346
305,23,18,20,346
306,22,18,35,316
307,22,18,8,333
308,23,18,35,333
309,24,18,3,333
310,24,18,25,336
311,25,18,0,336
312,24,18,14,324
313,24,18,27,316
314,25,18,30,316
315,25,18,19,307
316,26,18,30,307
317,27,18,27,307
318,27,18,7,323
319,28,18,15,323
320,28,18,31,298
321,29,18,7,298
322,30,18,32,298
323,31,18,15,298
324,32,18,25,298
325,32,18,23,301
326,33,18,4,301
327,34,18,33,301
328,35,18,0,301
329,36,18,22,301
330,34,18,24,294
331,35,18,27,294
332,27,18,29,275
333,26,18,34,249
334,27,18,34,249
335,28,18,29,249
336,29,18,19,249
337,29,18,13,271
338,29,18,10,264
339,27,18,18,260
340,28,18,25,260
341,29,18,7,260
342,30,18,7,260
343,31,18,33,260
344,28,18,20,280
345,29,18,29,280
346,30,18,20,280
347,31,18,13,280
348,32,18,34,280
349,29,18,16,295
350,30,18,4,295
351,31,18,20,295
352,32,18,16,295
353,33,18,24,295
354,34,18,18,295
355,33,18,5,322
356,34,18,5,322
357,34,18,9,328
358,35,18,23,328
359,36,18,27,328
360,37,18,9,328
361,32,18,11,339
362,33,18,13,339
363,27,18,28,330
364,26,18,6,334
365,25,18,30,329
366,24,18,2,334
367,24,18,19,348
368,25,18,4,348
369,26,18,2,348
370,25,18,32,345
371,23,18,7,372
372,21,18,36,346
373,22,18,18,346
374,22,18,33,329
375,22,18,12,341
376,23,18,32,341
377,21,18,8,338
378,22,18,36,338
379,21,18,26,335
380,21,18,35,327
381,22,18,4,327
382,22,18,23,313
383,23,18,2,313
384,23,18,16,308
385,24,18,23,308
386,25,18,4,308
387,25,18,14,307
388,26,18,6,307
389,27,18,6,307
390,28,18,36,307
391,28,18,10,325
392,29,18,8,325
393,30,18,35,325
394,29,18,1,354
395,30,18,4,354
396,31,18,19,354
397,26,18,34,327
398,27,18,35,327
399,28,18,23,327
400,29,18,26,327
401,28,18,29,316
402,29,18,4,316
403,30,18,35,316
404,31,18,35,316
405,31,18,9,340
406,31,18,28,324
407,32,18,10,324
408,32,18,5,351
409,33,18,29,351
410,34,18,35,351
411,35,18,14,351
412,29,18,25,328
413,29,18,15,329
414,25,18,12,323
415,26,18,19,323
416,26,18,11,348
417,25,18,32,324
418,26,18,25,324
419,25,18,2,323
420,23,18,20,347
421,22,18,21,349
422,22,18,30,345
423,23,18,28,345
424,24,18,21,345
425,25,18,32,345
426,26,18,35,345
427,25,18,22,327
428,23,18,7,329
429,24,18,7,329
430,25,18,14,329
431,26,18,28,329
432,27,18,5,329
433,28,18,12,329
434,27,18,34,305
435,26,18,10,324
436,23,18,18,321
437,22,18,15,325
438,23,18,14,325
439,23,18,9,327
440,22,18,29,323
441,23,18,5,323
442,23,18,11,314
443,24,18,28,314
444,24,18,17,307
445,23,18,27,310
446,24,18,11,310
447,23,18,23,308
448,23,18,3,337
449,23,18,31,341
450,23,18,36,327
451,22,18,25,309
452,19,18,35,286
453,20,18,36,286
454,21,18,29,286
455,22,18,34,286
456,23,18,35,286
457,24,18,29,286
458,25,18,29,286
459,24,18,32,264
460,24,18,4,278
461,25,18,11,278
462,26,18,31,278
463,26,18,10,283
464,26,18,21,276
465,26,18,22,263
466,25,18,1,267
467,26,18,28,267
468,27,18,4,267
469,28,18,4,267
470,29,18,10,267
471,27,18,33,251
472,28,18,36,251
473,28,18,20,268
474,29,18,34,268
475,28,18,17,274
476,29,18,29,274
477,30,18,36,274
478,31,18,4,274
479,31,18,30,247
480,32,18,10,247
481,33,18,10,247
482,34,18,36,247
483,32,18,14,258
484,28,18,19,274
485,26,18,2,304
486,25,18,6,309
487,25,18,13,327
488,24,18,9,339
489,24,18,31,330
490,24,18,35,296
491,25,18,19,296
492,25,18,1,323
493,22,18,23,333
494,23,18,4,333
495,24,18,14,333
496,23,18,11,332
497,23,18,20,356
498,23,18,7,366
499,23,18,27,368
500,21,18,15,383
501,20,18,32,361
502,21,18,0,361
503,22,18,14,361
504,22,18,5,392
505,23,18,20,392
506,24,18,32,392
507,25,18,2,392
508,22,18,16,382
509,22,18,12,383
510,23,18,1,383
511,23,18,28,364
512,23,18,30,365
513,24,18,20,365
514,25,18,23,365
515,25,18,31,369
516,25,18,36,352
517,23,18,29,327
518,22,18,13,325
519,21,18,8,324
520,21,18,35,316
521,21,18,19,312
522,19,18,24,302
523,20,18,28,302
524,21,18,0,302
525,21,18,9,298
526,22,18,8,298
527,21,18,18,312
528,21,18,10,304
529,21,18,25,295
530,22,18,9,295
531,23,18,30,295
532,23,18,22,285
533,24,18,35,285
534,25,18,28,285
535,26,18,24,285
536,27,18,25,285
537,28,18,9,285
538,28,18,11,275
539,29,18,30,275
540,30,18,25,275
541,28,18,33,252
542,29,18,19,252
543,30,18,13,252
544,31,18,29,252
545,32,18,35,252
546,32,18,27,248
547,32,18,32,247
548,33,18,13,247
549,33,18,12,271
550,24,18,14,265
551,25,18,9,265
552,25,18,23,260
553,25,18,26,244
554,26,18,26,244
555,23,18,16,250
556,24,18,9,250
557,25,18,0,250
558,24,18,2,276
559,24,18,6,294
560,25,18,13,294
561,23,18,5,300
562,24,18,19,300
563,24,18,10,320
564,24,18,1,344
565,24,18,18,359
566,25,18,26,359
567,23,18,36,352
568,23,18,21,366
569,24,18,21,366
570,24,18,34,359
571,25,18,10,359
572,25,18,31,360
573,26,18,5,360
574,27,18,31,360
575,28,18,26,360
576,29,18,1,360
577,30,18,18,360
578,31,18,12,360
579,29,18,29,345
580,28,18,24,344
581,26,18,30,330
582,26,18,28,311
583,27,18,19,311
584,26,18,20,303
585,26,18,4,305
586,27,18,13,305
587,28,18,26,305
588,21,18,14,327
589,22,18,26,327
590,21,18,6,342
591,21,18,16,360
592,22,18,6,360
593,23,18,13,360
594,23,18,36,334
595,24,18,28,334
596,25,18,12,334
597,26,18,0,334
598,25,18,3,336
599,26,18,1,336
600,26,18,25,342
601,24,18,27,333
602,25,18,12,333
603,26,18,20,333
604,27,18,0,333
605,28,18,0,333
606,27,18,32,330
607,28,18,32,330
608,28,18,23,331
609,28,18,7,354
610,27,18,22,351
611,28,18,28,351
612,29,18,0,351
613,30,18,26,351
614,31,18,16,351
615,30,18,35,320
616,28,18,34,300
617,25,18,8,298
618,26,18,1,298
619,27,18,23,298
620,27,18,18,293
621,27,18,14,315
622,28,18,28,315
623,29,18,16,315
624,26,18,24,294
625,25,18,19,300
626,26,18,0,300
627,27,18,27,300
628,26,18,10,302
629,27,18,34,302
630,28,18,32,302
631,28,18,29,283
632,29,18,26,283
633,24,18,21,269
634,24,18,25,266
635,20,18,5,296
636,19,18,6,298
637,19,18,4,295
638,20,18,10,295
639,21,18,29,295
640,21,18,17,301
641,22,18,0,301
642,22,18,12,307
643,23,18,25,307
644,23,18,15,306
645,24,18,19,306
646,24,18,14,320
647,24,18,18,318
648,24,18,3,339
649,25,18,15,339
650,26,18,25,339
651,24,18,35,331
