
262,32,18,3,370
263,33,18,5,370

264,32,18,13,380
265,33,18,9,380
266,34,18,26,380

267,34,18,35,364

268,29,18,22,354

269,27,18,18,368

270,25,18,33,346
271,26,18,30,346

272,26,18,10,343
273,27,18,17,343
274,28,18,17,343
275,29,18,35,343
276,30,18,35,343
277,31,18,17,343
278,32,18,36,343
279,33,18,5,343
280,34,18,8,343

281,33,18,32,338

282,28,18,21,318

283,26,18,25,309
284,27,18,35,309

285,24,18,14,299
286,25,18,17,299
287,26,18,26,299

288,26,18,20,292

289,25,18,4,301

290,25,18,27,283
291,26,18,20,283
292,27,18,0,283

293,25,18,29,276

294,25,18,7,287

295,25,18,22,298

296,25,18,12,316
297,26,18,27,316

298,26,18,34,292
299,27,18,26,292

300,22,18,6,322
301,23,18,6,322
302,24,18,35,322
303,25,18,21,322
304,26,18,6,322

305,26,18,23,304
306,27,18,21,304
307,28,18,29,304

308,28,18,30,282

309,28,18,19,295

310,27,18,32,288

311,26,18,5,297

312,26,18,13,301
313,27,18,20,301
314,28,18,32,301
315,29,18,29,301

316,27,18,2,303

317,23,18,14,296

318,23,18,15,303

319,23,18,25,290
320,24,18,13,290
321,25,18,21,290
322,26,18,25,290

323,26,18,24,293

324,26,18,36,291

325,26,18,8,309

326,24,18,3,341

327,23,18,22,325
328,24,18,25,325
329,25,18,0,325

330,25,18,31,317
331,26,18,29,317
332,27,18,8,317

333,25,18,11,336
334,26,18,29,336
335,27,18,20,336
336,28,18,2,336

337,28,18,6,349

338,27,18,26,328

339,25,18,12,348

340,23,18,33,329

341,23,18,19,325
342,24,18,24,325

343,23,18,34,304

344,23,18,14,311
345,24,18,34,311

346,22,18,27,320
347,23,18,11,320

348,22,18,36,287

349,22,18,21,288

350,22,18,17,296
351,23,18,29,296
352,24,18,19,296
353,25,18,26,296
354,26,18,27,296
355,27,18,11,296

356,26,18,4,323

357,25,18,3,328
358,26,18,6,328
359,27,18,4,328
360,28,18,36,328
361,29,18,33,328

362,27,18,18,320
363,28,18,12,320
364,29,18,14,320
365,30,18,34,320

366,30,18,5,317

367,25,18,8,333
368,26,18,4,333
369,27,18,34,333
370,28,18,26,333
371,29,18,11,333
372,30,18,5,333
373,31,18,14,333

374,25,18,7,347

375,25,18,10,354
376,26,18,26,354

377,26,18,21,362

378,26,18,25,356
379,27,18,21,356
380,28,18,8,356
381,29,18,10,356

382,28,18,2,381

383,26,18,9,375
384,27,18,26,375
385,28,18,4,375
386,29,18,26,375

387,29,18,19,362
388,30,18,2,362
389,31,18,10,362

390,30,18,30,368
391,31,18,26,368

392,31,18,6,395

393,31,18,28,385
394,32,18,8,385
395,33,18,21,385
396,34,18,10,385

397,34,18,1,396

398,29,18,12,418

399,28,18,27,402
400,29,18,25,402

401,29,18,17,390

402,29,18,13,391

403,29,18,15,383
404,30,18,12,383
405,31,18,19,383

406,23,18,31,361

407,22,18,16,349
408,23,18,17,349
409,24,18,10,349
410,25,18,17,349

411,23,18,35,316

412,22,18,33,313
413,23,18,25,313
414,24,18,8,313
415,25,18,19,313
416,26,18,1,313
417,27,18,35,313

418,27,18,23,316

419,27,18,11,311

420,27,18,5,334

421,26,18,3,352

422,23,18,28,351
423,24,18,33,351
424,25,18,15,351
425,26,18,15,351

426,24,18,24,340
427,25,18,11,340
428,26,18,31,340

429,25,18,20,342

430,23,18,13,345

431,22,18,4,351

432,22,18,26,342

433,20,18,32,335
434,21,18,28,335
435,22,18,23,335
436,23,18,1,335
437,24,18,13,335

438,24,18,7,336

439,24,18,12,343

440,23,18,21,357

441,21,18,34,328
442,22,18,20,328
443,23,18,24,328
444,24,18,13,328

445,24,18,18,313

446,23,18,36,310
447,24,18,18,310

448,23,18,22,303
449,24,18,0,303

450,23,18,27,287
451,24,18,26,287

452,24,18,33,285
453,25,18,21,285
454,26,18,27,285

455,24,18,14,275
456,25,18,24,275
457,26,18,32,275
458,27,18,26,275
459,28,18,27,275

460,26,18,29,274

461,26,18,9,288
462,27,18,0,288

463,27,18,28,261
464,28,18,12,261
465,29,18,34,261
466,30,18,20,261
467,31,18,14,261
468,32,18,18,261

469,31,18,1,267

470,26,18,16,264

471,25,18,5,295
472,26,18,29,295
473,27,18,28,295
474,28,18,16,295
475,29,18,5,295

476,28,18,17,300
477,29,18,16,300
478,30,18,24,300

479,27,18,10,323
480,28,18,14,323

481,28,18,6,338

482,25,18,7,363

483,25,18,15,374
484,26,18,14,374

485,26,18,4,397
486,27,18,9,397

487,23,18,27,382

488,23,18,30,386

489,23,18,33,363
490,24,18,9,363

491,23,18,26,355

492,23,18,11,345
493,24,18,26,345

494,22,18,3,371
495,23,18,27,371

496,23,18,23,376

497,22,18,2,379
498,23,18,33,379
499,24,18,30,379
500,25,18,17,379
501,26,18,26,379

502,25,18,25,370

503,25,18,35,359
504,26,18,2,359
505,27,18,10,359
506,28,18,27,359

507,26,18,13,352

508,26,18,36,323
509,27,18,10,323
510,28,18,9,323

511,28,18,21,317
512,29,18,27,317
513,30,18,3,317
514,31,18,21,317

515,31,18,20,321

516,31,18,1,324
517,32,18,25,324
518,33,18,13,324

519,27,18,8,327

520,24,18,15,335

521,23,18,23,345

522,23,18,11,364

523,23,18,12,369
524,24,18,21,369

525,24,18,34,361

526,23,18,29,367

527,23,18,35,334

528,20,18,33,337

529,20,18,7,340
530,21,18,27,340

531,21,18,17,332

532,19,18,6,329

533,18,18,2,337
534,19,18,23,337

535,19,18,20,328

536,19,18,5,348
537,20,18,12,348
538,21,18,23,348

539,21,18,19,342

540,21,18,4,346
541,22,18,34,346

542,22,18,24,337
543,23,18,12,337

544,22,18,36,312
545,23,18,34,312

546,22,18,8,325
547,23,18,12,325

548,22,18,32,322
549,23,18,7,322
550,24,18,0,322

551,24,18,11,346

552,24,18,21,358

553,23,18,18,367

554,23,18,10,374

555,23,18,31,349

556,23,18,28,323

557,22,18,15,318
558,23,18,32,318
559,24,18,8,318

560,24,18,1,322
561,25,18,24,322

562,24,18,33,312

563,24,18,6,325

564,24,18,25,304

565,21,18,16,324
566,22,18,0,324
567,23,18,21,324

568,23,18,2,356

569,22,18,29,339

570,21,18,35,311

571,20,18,34,288
572,21,18,33,288
573,22,18,18,288
574,23,18,21,288
575,24,18,10,288

576,21,18,9,310

577,21,18,4,334
578,22,18,10,334
579,23,18,10,334
580,24,18,10,334

581,24,18,22,327
582,25,18,16,327

583,25,18,5,354

584,25,18,3,359

585,25,18,14,346

586,25,18,23,347
587,26,18,35,347

588,25,18,30,323
589,26,18,10,323

590,26,18,26,322

591,23,18,20,314
592,24,18,34,314
593,25,18,35,314

594,25,18,28,315
595,26,18,14,315
596,27,18,5,315

597,25,18,6,342

598,25,18,27,333

599,25,18,24,330
600,26,18,5,330
601,27,18,0,330

602,26,18,7,332
603,27,18,4,332

604,23,18,21,333
605,24,18,5,333
606,25,18,30,333

607,25,18,22,327
608,26,18,7,327

609,25,18,19,311

610,24,18,29,305
611,25,18,24,305

612,23,18,3,312
613,24,18,5,312

614,24,18,36,302
615,25,18,14,302
616,26,18,20,302
617,27,18,36,302

618,26,18,33,303
619,27,18,30,303

620,27,18,13,325

621,27,18,11,342

622,25,18,12,336
623,26,18,7,336
624,27,18,21,336

625,27,18,8,355
626,28,18,3,355
627,29,18,0,355

628,25,18,35,324

629,22,18,10,336
630,23,18,10,336
631,24,18,33,336

632,23,18,9,346

633,23,18,18,357
634,24,18,7,357

635,24,18,27,354
636,25,18,36,354

637,24,18,6,353

638,23,18,22,345
639,24,18,27,345

640,24,18,29,326
641,25,18,27,326
642,26,18,33,326

643,24,18,20,346
644,25,18,33,346

645,25,18,14,345

646,25,18,1,355
647,26,18,6,355
648,27,18,21,355

649,27,18,24,343

650,25,18,23,328

651,25,18,2,329
652,26,18,20,329

653,25,18,17,347

654,24,18,35,322
655,25,18,33,322
656,26,18,24,322
657,27,18,17,322

658,26,18,8,323
659,27,18,0,323
660,28,18,17,323
661,29,18,17,323

662,29,18,10,331

663,29,18,34,304
664,30,18,23,304
665,31,18,27,304

666,30,18,15,325

667,29,18,13,334

668,28,18,25,338
669,29,18,27,338

670,25,18,26,326

671,25,18,3,324

672,25,18,7,323
673,26,18,0,323

674,26,18,1,343
675,27,18,3,343

676,25,18,21,324
677,26,18,21,324

678,26,18,30,304

679,25,18,32,307
680,26,18,23,307
681,27,18,0,307
682,28,18,34,307

683,28,18,22,318
684,29,18,13,318
685,30,18,17,318
686,31,18,21,318
687,32,18,25,318
688,33,18,10,318
689,34,18,25,318

690,34,18,28,314

691,33,18,11,311

692,26,18,35,291

693,24,18,4,314
694,25,18,26,314
695,26,18,23,314
696,27,18,26,314
697,28,18,23,314
698,29,18,30,314

699,27,18,27,294

700,26,18,15,280
701,27,18,10,280

702,27,18,8,275
703,28,18,26,275

704,25,18,6,301
705,26,18,28,301

706,24,18,31,304
707,25,18,22,304
708,26,18,31,304
709,27,18,27,304

710,26,18,7,310
711,27,18,30,310
712,28,18,4,310

713,28,18,9,318
714,29,18,27,318

715,29,18,12,327

716,27,18,13,339

717,26,18,21,329
718,27,18,12,329
719,28,18,8,329

720,28,18,32,332

721,24,18,19,336
722,25,18,13,336
723,26,18,19,336
724,27,18,22,336
725,28,18,30,336
726,29,18,31,336

727,27,18,2,349
728,28,18,4,349

729,28,18,3,356

730,27,18,5,377

731,27,18,20,373
732,28,18,7,373

733,28,18,29,372
734,29,18,29,372
735,30,18,31,372
736,31,18,3,372
737,32,18,22,372
738,33,18,2,372

739,26,18,11,370
740,27,18,2,370

741,27,18,34,363

742,25,18,1,383

743,25,18,17,378

744,25,18,21,365
745,26,18,3,365
746,27,18,5,365
747,28,18,3,365
748,29,18,4,365

749,29,18,28,369

750,28,18,27,355

751,28,18,25,349

752,27,18,12,367

753,22,18,13,364

754,22,18,30,341
755,23,18,3,341

756,22,18,35,335
757,23,18,11,335

758,23,18,36,330

759,22,18,8,344
760,23,18,4,344

761,21,18,15,331

762,21,18,22,343

763,21,18,14,330
764,22,18,22,330

765,22,18,9,338

766,22,18,10,349

767,21,18,20,344

768,19,18,18,354
769,20,18,14,354
770,21,18,22,354
771,22,18,12,354
772,23,18,35,354

773,23,18,17,364
774,24,18,9,364
775,25,18,8,364
776,26,18,22,364
777,27,18,0,364

778,27,18,23,366
779,28,18,17,366
780,29,18,17,366

781,28,18,5,374
782,29,18,20,374
783,30,18,3,374
784,31,18,3,374
785,32,18,23,374

786,32,18,26,378

787,30,18,28,361

788,30,18,27,370
789,31,18,5,370

790,30,18,21,353

791,30,18,24,344
792,31,18,0,344
793,32,18,18,344

1,1,35,35,621

2,2,34,31,590
3,3,34,0,590

4,4,33,30,560

5,5,32,13,547

6,6,31,22,525

7,7,30,32,493

8,8,29,33,460

9,9,28,12,448

10,10,27,26,422

11,11,26,36,386

12,12,25,9,377

13,13,24,25,352
14,14,24,9,352

15,15,23,17,335

16,16,22,20,325

17,17,21,14,311

18,18,20,21,290
19,19,20,17,290

20,20,19,24,266
21,21,19,36,266
22,22,19,30,266

23,23,18,34,232
24,24,18,24,232
25,25,18,36,232
26,26,18,36,232

27,26,18,2,265

28,26,18,23,273

29,24,18,29,257
30,25,18,34,257
31,26,18,29,257

32,26,18,28,251

33,26,18,35,248

34,26,18,31,250
35,27,18,36,250
36,28,18,35,250
37,29,18,31,250
38,30,18,21,250

39,30,18,15,247
40,31,18,9,247
41,32,18,26,247
42,33,18,28,247

43,30,18,13,259
44,28,18,10,259
45,29,18,13,259

46,29,18,20,263
47,30,18,21,263
48,31,18,35,263
49,32,18,21,263

50,31,18,4,276
51,32,18,28,276

1,1,35,4,652
2,2,35,4,652

3,3,34,13,639

4,4,33,31,608

5,5,32,28,580

6,6,31,20,570

7,7,30,10,560
8,8,30,28,560
9,9,30,0,560
10,10,30,20,560
11,11,30,10,560

12,12,29,24,536

13,13,28,2,534
14,14,28,24,534

15,15,27,18,516

16,16,26,6,510

17,17,25,34,476

18,18,24,27,449

19,19,23,7,442
20,20,23,0,442
21,21,23,10,442
22,22,23,28,442

23,23,22,33,409
24,24,22,2,409

25,25,21,17,392

26,26,20,21,371
27,27,20,4,371
28,28,20,31,371

29,29,19,25,346

30,30,18,26,320
31,31,18,26,320
32,32,18,17,320
33,33,18,24,320

34,31,18,35,298
35,32,18,21,298
36,33,18,4,298
37,34,18,20,298

38,23,18,1,315

39,23,18,18,303
40,24,18,17,303
41,25,18,4,303

42,25,18,23,314
43,26,18,4,314

44,26,18,16,325

45,26,18,27,305

46,25,18,14,301

47,25,18,6,323

48,25,18,32,324
49,26,18,26,324
50,27,18,21,324
51,28,18,6,324

52,28,18,3,323

53,25,18,10,344

54,25,18,15,354

55,22,18,34,344

56,22,18,8,371
57,23,18,4,371
58,24,18,14,371

59,22,18,25,356
60,23,18,16,356

61,23,18,19,338

62,23,18,36,320

63,23,18,1,336
64,24,18,10,336

65,23,18,11,348
66,24,18,19,348
